hash;ball;egkr;a1;a2;a3;ag;g1;g2;g3;gg;i1;i2;i3;ia;ig;f1;f2;f3;fa;fg;r1;r2;r3;ra;rg;pri;prm;prf;prr
5C6137709E28EDE3E157CE13841B27B9;57;28;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
EADFFF7A87DF9F333462F35D171FEE18;67;76;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
0E017A2AA84DB54692E6D1BDEAF14F37;91;84;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
8219889B7E7373ECA9DA7FBB52BE82FA;61;55;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
5AF170BB068ADF859C3589B8804032F2;54;51;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
0E017A2AA84DB54692E6D1BDEAF14F37;72;60;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
FFBDBD24B5E8112A2B54491E9356B0D4;81;80;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
807D835A9A3069615BDB25B4EA6A9B30;81;56;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
FFF6839F755130C998227B37245186A6;54;36;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
51DD2E1ACE9983AE9EF6309FB953BA4D;89;63;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
D7185DA304032545C021CAE9B0563C21;75;74;3;3;3;3;4;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
52551B401D66A3E956A38DCAA0313707;75;64;3;3;3;3;4;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
7C4F7E1925EF974E93F2B69C9649F4F6;66;22;3;3;3;3;4;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
0452ED76A42588C1DE902072607DE84A;81;63;3;3;3;3;4;2;3;3;2;3;3;3;3;3;2;3;3;3;4;3;3;3;4;0;3;3;4
70AEB5D770A9B3B36CF681C780F07D88;83;60;3;3;3;3;4;2;3;3;2;3;3;3;3;3;2;3;3;3;4;3;3;3;4;0;3;3;4
68F1301820210BDBD09E1047C90AAD21;75;76;3;3;3;3;4;2;3;3;2;3;3;3;3;3;2;3;3;3;4;3;3;3;4;0;3;3;4
02AD72C3E4B7754ED744522742DEB7C2;64;58;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;4;3;4;4;3;4;4;4
46CD426B05E6FBD96D5CAF7E4343CBFE;67;32;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;4;3;4;4;3;4;4;4
A44CDEC2F547946E3E6655ABA9A4BAD5;64;62;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;4;3;4;4;3;4;4;4
807D835A9A3069615BDB25B4EA6A9B30;58;44;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;3;3
F5AE6493DA258B2B3C28668619528892;83;58;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;3;3
E1BB461092433453467BAD858727AE0D;83;67;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;3;3
AD6F32AA4DE96A0CFBFA363D67B769B4;78;66;3;3;4;3;4;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;5;4;3;0;3;4;4
D178E5C4A97AB746F80F1CB7F537A891;70;68;3;3;4;3;4;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;5;4;3;0;3;4;4
413739F4F5FF3FC2165961FDA73D2B03;83;90;3;3;4;3;4;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;5;4;3;0;3;4;4
66D08BA10D977202556B4116A248C395;72;80;3;3;4;3;4;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;5;4;3;0;3;4;4
CF890861A8CD0AACE0EFC8829CAB854C;89;78;4;4;4;4;5;3;3;4;3;4;4;4;4;3;3;4;3;3;4;5;3;4;4;4;4;4;4
CDDFEA0E96BF5C942734BAD22EB9281E;75;48;4;4;4;4;5;3;3;4;3;4;4;4;4;3;3;4;3;3;4;5;3;4;4;4;4;4;4
7A4B417FFA8B7E69E025BA07A4B4F3B3;89;84;4;4;4;4;5;3;3;4;3;4;4;4;4;3;3;4;3;3;4;5;3;4;4;4;4;4;4
FFF6839F755130C998227B37245186A6;91;80;4;3;4;4;5;4;3;4;4;4;3;4;3;3;4;3;3;4;3;4;2;3;3;3;4;4;4
7F1DC6F4E3C4ED368A75C33ADE69F26D;61;56;4;3;4;4;5;4;3;4;4;4;3;4;3;3;4;3;3;4;3;4;2;3;3;3;4;4;4
A4895EFC2AB892EAE2424E26D0AFAC99;69;24;4;3;4;4;5;4;3;4;4;4;3;4;3;3;4;3;3;4;3;4;2;3;3;3;4;4;4
0D791E1E2650609F62969F8D5B0E9BD9;81;92;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
A44CDEC2F547946E3E6655ABA9A4BAD5;83;76;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
2BD27A0D566E083424D05A36C0EB4014;91;82;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
52551B401D66A3E956A38DCAA0313707;75;70;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
0E017A2AA84DB54692E6D1BDEAF14F37;60;57;3;4;4;3;4;3;3;3;4;3;4;4;4;3;4;3;3;3;3;4;3;3;4;0;4;3;4
AFBCED449D31341E044CADF1E46CAE2B;94;68;3;4;4;3;4;3;3;3;4;3;4;4;4;3;4;3;3;3;3;4;3;3;4;0;4;3;4
005D572D0D604681EF08A6491201488C;78;90;3;4;4;3;4;3;3;3;4;3;4;4;4;3;4;3;3;3;3;4;3;3;4;0;4;3;4
B0E3EE205028C5C476F02862B7B89BEE;94;80;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
0E017A2AA84DB54692E6D1BDEAF14F37;81;78;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
52551B401D66A3E956A38DCAA0313707;91;88;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
0452ED76A42588C1DE902072607DE84A;78;66;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
F99753EA70E6D571ED1AA690B26C4A83;78;58;4;3;3;3;5;3;2;3;3;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
AD6F32AA4DE96A0CFBFA363D67B769B4;81;62;4;3;3;3;5;3;2;3;3;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
415B6E60E4FA8954211ADF1E5CDE8AF4;89;92;4;3;3;3;5;3;2;3;3;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
D3B3B778735454835F82E39D0C2913BD;91;80;4;3;3;3;5;3;2;3;3;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
D178E5C4A97AB746F80F1CB7F537A891;91;76;3;4;4;4;5;3;5;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;0;4;4;4
DC3ACC6CE1B44504E306378694F3E0C5;83;88;3;4;4;4;5;3;5;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;0;4;4;4
035E04CC4641876A2DA3F3C9FE289742;91;82;3;4;4;4;5;3;5;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;0;4;4;4
7D463FC44C9AEEA4D0B23C59D7E23DCC;86;84;4;3;4;4;5;4;3;4;4;4;3;4;3;3;4;3;3;4;3;4;2;3;3;3;4;4;4
D086D6773750AAD76F612A8E17271F75;89;72;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
195EE2410F4B2EEB0F3CDCAA4A075390;89;84;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
1DE695AFCCB692B0E36DD22A939B0B72;97;82;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
02290B594C2E7760C1511AFAA07AF9F1;89;76;3;3;3;3;4;3;3;3;3;4;4;4;4;3;3;3;3;3;2;3;2;3;3;3;4;3;3
EA5D5BBA07E0DA902C9C6FE913FDF35D;91;78;3;4;4;3;4;3;3;3;4;3;4;4;4;3;4;3;3;3;3;4;3;3;4;0;4;3;4
1E951E5924F5ADDE9822275C3B50F868;86;64;3;4;4;3;4;3;3;3;4;3;4;4;4;3;4;3;3;3;3;4;3;3;4;0;4;3;4
972A27604A9D4EA06F6C0A24FD72A739;83;94;3;4;4;3;4;3;3;3;4;3;4;4;4;3;4;3;3;3;3;4;3;3;4;0;4;3;4
F8BC3A57CA0E03BF16BEDE146E7EAF0A;78;78;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
39A6DF5241E49CC304A6139CD3FA4904;66;82;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
0E017A2AA84DB54692E6D1BDEAF14F37;89;74;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
B0E3EE205028C5C476F02862B7B89BEE;69;58;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4
A0C3B033F021FE67017636330505DBA8;89;74;4;3;4;4;5;3;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;0;4;4;3
67E59782E7AC09F327A29D7BA2584B90;89;72;4;3;4;4;5;3;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;0;4;4;3
7F1DC6F4E3C4ED368A75C33ADE69F26D;91;96;4;3;4;4;5;3;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;0;4;4;3
EADFFF7A87DF9F333462F35D171FEE18;89;82;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
D3B3B778735454835F82E39D0C2913BD;91;89;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
82EF70F048CCC2685878E6D88AB85189;78;72;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
CF74BFB3CD2DF8E3CD00CD380A17900A;94;78;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
92CCB36F14D2FC2B1331B3CB2A7AAE3B;81;76;4;4;3;4;4;3;3;3;3;3;4;4;4;4;3;3;3;3;4;3;4;4;4;0;4;4;4
776AF41BB193391439ABD8D671A606B3;97;68;4;4;3;4;4;3;3;3;3;3;4;4;4;4;3;3;3;3;4;3;4;4;4;0;4;4;4
86E22D3AF24714412D178109DA0405BE;86;84;4;4;3;4;4;3;3;3;3;3;4;4;4;4;3;3;3;3;4;3;4;4;4;0;4;4;4
86E22D3AF24714412D178109DA0405BE;78;58;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
46CD426B05E6FBD96D5CAF7E4343CBFE;66;70;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
328D8F51785742DBAEA6E266CBA7BD18;97;80;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
52551B401D66A3E956A38DCAA0313707;64;48;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
8FB00FE4ACEE099C18E98CE722C7C527;81;78;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
3F34AC5B30322B9F556C57FFF92E472F;78;94;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
0A1509ADED109A646E9BF74020602127;83;76;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
035E04CC4641876A2DA3F3C9FE289742;69;52;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
807D835A9A3069615BDB25B4EA6A9B30;57;60;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
AB52537A3CE1646AA29C5799EC640FFF;73;64;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
0F26B55B84ABF455E0D84E1A693322D3;94;83;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
C8C50AC544755B6F97A3B36E477A2CB4;100;74;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
3C146CE4ED75F1DEB1A27D77B91AF3D0;69;68;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
CAF69A881DB0B82B86EA807900D31217;73;70;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
EA95BF63C326BCFCD0BC7E8CCD5B3FBF;69;52;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
4FE1CCFA94E304D20952A4D44541B7A3;70;46;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
C3BFEB5835F054E100D82067B2D9561E;81;66;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
B37D9324097ED08D02CCF08EFF483B9A;70;56;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
478852B37B6A98F579695F647B0438D0;70;64;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
D3B3B778735454835F82E39D0C2913BD;63;40;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
7FAFF41875609CBD5DB6FEA147942F38;86;54;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
AB36A6758F5425F84746FAAC5424FB3A;91;90;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
5CE3667DC2130836096A6962664FCA2F;57;64;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
061D9C188AA50B40CADC66F5617E0C75;91;68;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
536A6E5C473D8310591C86A4E01138F0;58;58;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
807D835A9A3069615BDB25B4EA6A9B30;83;56;4;3;4;4;4;4;4;4;4;5;4;4;5;5;4;4;4;4;4;5;5;5;4;4;4;0;5
7BD0B82FECFEA4F6CB27A868CF813DB8;70;66;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
C0F31E48550437883DF5CD83773881E3;86;80;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
5E0E42A4FB207169D2B2FC183B0C0917;83;72;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
035E04CC4641876A2DA3F3C9FE289742;89;66;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
FFF6839F755130C998227B37245186A6;57;52;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
D3B3B778735454835F82E39D0C2913BD;72;56;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
002F82365D7A42A5E7984740BC754942;67;48;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
86E22D3AF24714412D178109DA0405BE;83;78;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
66D08BA10D977202556B4116A248C395;81;80;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
736CA6E9A67B5F716035DC0B22A6F892;75;44;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
5AF170BB068ADF859C3589B8804032F2;63;56;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
FFF6839F755130C998227B37245186A6;66;64;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
4D1FD3F0ABCFD8F4D51F60FB7EB9DBB4;89;46;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
E38211B61B6BE499FC5DC5FD938EFF47;75;69;3;3;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;4;4;3;3;4;3;3;0;4
D178E5C4A97AB746F80F1CB7F537A891;69;63;4;4;5;4;4;5;3;4;4;5;5;5;5;4;4;4;4;4;4;4;5;4;4;5;4;4;4
66FDB79ECF4B47C941E508A9526C696B;94;66;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
C3BFEB5835F054E100D82067B2D9561E;100;96;5;5;5;5;5;4;4;4;4;5;4;4;5;5;4;4;4;4;4;5;5;5;4;4;4;0;5
F839F104CD64B5808351BC9E07460DD3;69;44;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
807D835A9A3069615BDB25B4EA6A9B30;81;66;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
AF34F167117B1AA8613A55929EF10443;46;54;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
431BADFCEE15B00345C81C9D2FA863AE;94;89;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
AE3717682DC08D22127F0F6A90B9526E;97;92;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
E97BECCB659822A48A238866819FC9E6;83;70;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
EBAF471614E545ED4A847DA1F43EC309;91;68;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
934C8D919182754DB267CD90BE09C78A;60;60;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
A03CD9F00F9DB459DE11D4339B40A813;86;70;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
68F1301820210BDBD09E1047C90AAD21;75;72;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
EBAF471614E545ED4A847DA1F43EC309;51;40;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
58B6C635754A260EF778652ED50D2D87;43;60;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
D3B3B778735454835F82E39D0C2913BD;78;68;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
62A0ED15BEF2DD805BB79198522A9CA3;86;88;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
DB6912E36DEFBB3614C1ECFC3708646E;81;64;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
061D9C188AA50B40CADC66F5617E0C75;78;52;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
AD6F32AA4DE96A0CFBFA363D67B769B4;78;70;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
AF34F167117B1AA8613A55929EF10443;86;54;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
51DD2E1ACE9983AE9EF6309FB953BA4D;94;62;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
A466CB56F30078AB88C719D08FF0687E;66;54;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
4D1FD3F0ABCFD8F4D51F60FB7EB9DBB4;78;66;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
AE3717682DC08D22127F0F6A90B9526E;83;70;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
807D835A9A3069615BDB25B4EA6A9B30;66;56;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
D357E720BA0D7E98B94E1534E3C1242B;86;84;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
F99753EA70E6D571ED1AA690B26C4A83;78;66;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
39A6DF5241E49CC304A6139CD3FA4904;58;48;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
42DDF8E977E4527CB6800D1DB2526CE7;61;60;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
AD6F32AA4DE96A0CFBFA363D67B769B4;60;52;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
51DD2E1ACE9983AE9EF6309FB953BA4D;66;60;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
A466CB56F30078AB88C719D08FF0687E;73;50;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
7AB62C4059EA091A17FA2A8FD04AD3B7;91;82;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
A7047C10C4E0B53EEF36DC0162549F4D;70;66;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
807D835A9A3069615BDB25B4EA6A9B30;83;48;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
7C4F7E1925EF974E93F2B69C9649F4F6;95;60;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
33FEE64256E908EB541D9A7B606BBE9D;81;52;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
92CCB36F14D2FC2B1331B3CB2A7AAE3B;66;60;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
F99753EA70E6D571ED1AA690B26C4A83;73;50;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
8219889B7E7373ECA9DA7FBB52BE82FA;95;82;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
199287CBA81D1870A4033ADD45655173;89;46;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
7FAFF41875609CBD5DB6FEA147942F38;79;69;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
E26058655464EF51B95D220C6BE03561;85;63;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
58B6C635754A260EF778652ED50D2D87;87;66;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
FFF6839F755130C998227B37245186A6;87;96;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
E7E9858A751A4152ED907C0D8AFA9CC6;67;44;3;3;3;3;4;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
E7E9858A751A4152ED907C0D8AFA9CC6;89;66;3;3;3;3;4;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
86E22D3AF24714412D178109DA0405BE;72;54;3;3;3;3;4;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
415B6E60E4FA8954211ADF1E5CDE8AF4;93;89;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
AF34F167117B1AA8613A55929EF10443;93;92;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
807D835A9A3069615BDB25B4EA6A9B30;91;70;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
38CC0808509CB4CB249DCACB026CA477;89;89;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
F99753EA70E6D571ED1AA690B26C4A83;95;80;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
A7047C10C4E0B53EEF36DC0162549F4D;75;84;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
7B22E6E05719FEBE8C1DDB24E5185C3F;83;70;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
934C8D919182754DB267CD90BE09C78A;81;42;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
93F3504644CD987211854C53B2E716D6;93;90;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
C8C50AC544755B6F97A3B36E477A2CB4;81;80;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
77A606E79906B5B63B49D5C66F1D3554;95;100;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
